HEC_DIA,HEC_MES,HEC_ANO,HEC_DEPTOMCPIO,HEC_TIPAGRE,DIA_EMISION,MES_EMISION,ANO_EMISION,DEPTO_MCPIO,QUIEN_REPORTA,VIC_SEXO,VIC_EDAD,TOTAL_HIJOS,NUM_HIJ_HOM,NUM_HIJ_MUJ,VIC_ALFAB,VIC_ESCOLARIDAD,VIC_EST_CIV,VIC_GRUPET,VIC_NACIONAL,VIC_TRABAJA,VIC_OCUP,VIC_DEDICA,VIC_DISC,TIPO_DISCAQ,VIC_REL_AGR,OTRAS_VICTIMAS,VIC_OTRAS_HOM,VIC_OTRAS_MUJ,VIC_OTRAS_N_OS,VIC_OTRAS_N_AS,HEC_AREA,HEC_RECUR_DENUN,INST_DONDE_DENUNCIO,AGR_SEXO,AGR_EDAD,AGR_ALFAB,AGR_ESCOLARIDAD,AGR_EST_CIV,AGR_GURPET,AGR_NACIONAL,AGR_TRABAJA,AGR_OCUP,AGR_DEDICA,AGRESORES_OTROS_TOTAL,AGR_OTROS_HOM,AGR_OTRAS_MUJ,AGR_OTROS_N_OS,AGR_OTRAS_N_AS,INST_DENUN_HECHO,LEY_APLICABLE,MEDIDAS_SEGURIDAD,TIPO_MEDIDA
24,4,2016,1010,2122,24,4,2016,1010,1,2,22,3,2,1,1,39,3,2,1,2, ,1,2, ,2,3,0,0,2,1,2,2, ,1,25,1,49,3,2,1,1,6111, ,99,99,99,99,99,3, , ,
21,4,2016,1012,2122,21,4,2016,1012,1,2,24,0,0,0,1,39,3,2,1,2, ,1,2, ,2,1,0,0,0,1,1,2, ,1,99,1,49,3,1,1,1,9211, ,0,0,0,0,0,3, , ,
11,4,2016,1012,1222,11,4,2016,1012,1,2,39,0,0,0,1,29,9,2,1,2, ,1,2, ,3,0,0,0,0,0,1,2, ,1,99,1,39,9,1,1,1,9211, ,0,0,0,0,0,3, , ,
1,4,2016,1012,2122,1,4,2016,1012,1,2,29,2,1,1,1,49,9,1,1,2, ,1,2, ,3,2,0,0,1,1,1,2, ,1,99,1,49,9,1,1,1,9211, ,0,0,0,0,0,3, , ,
13,4,2016,1013,1122,13,4,2016,1013,1,2,26,1,1,0,1,49,3,6,1,2, ,1,2, ,2,1,0,0,1,0,1,2, ,1,28,1,49,3,6,1,1,5249, ,0,0,0,0,0,3, , ,
24,4,2016,1013,1112,24,4,2016,1013,1,2,19,2,2,0,1,29,2,6,1,2, ,1,2, ,1,2,0,0,2,0,2,2, ,1,28,1,29,2,6,1,1,9211, ,0,0,0,0,0,3, , ,
24,4,2016,1013,1122,24,4,2016,1013,1,2,25,3,1,2,1,29,2,6,1,2, ,1,2, ,1,3,1,2,0,0,2,2, ,1,33,1,29,2,6,1,1,5249, ,0,0,0,0,0,3, , ,
24,4,2016,1013,1122,24,4,2016,1013,1,2,32,3,2,1,1,29,2,6,1,2, ,1,2, ,1,3,0,0,2,1,2,2, ,1,31,1,29,2,6,1,1,9211, ,0,0,0,0,0,3, , ,
24,4,2016,1013,1122,25,4,2016,1013,1,2,32,2,0,2,2,10,3,6,1,2, ,1,2, ,2,7,0,0,5,2,2,2, ,1,38,2,10,3,6,1,1,5249, ,0,0,0,0,0,3, , ,
8,4,2016,1015,1122,8,4,2016,1015,1,2,99,0,0,0,2,10,1,1,1,1,5212, ,2, ,4,0,0,0,0,0,2,2, ,1,35,2,10,1,1,1,1,9211, ,0,0,0,0,0,3, , ,
11,4,2016,1015,1122,11,4,2016,1015,1,2,30,2,1,1,1,29,2,1,1,2, ,1,2, ,1,0,0,0,0,0,2,2, ,1,33,1,29,2,1,1,1,6111, ,0,0,0,0,0,3, , ,
21,4,2016,1015,1222,21,4,2016,1015,1,2,23,3,2,1,2,10,3,1,1,2, ,1,2, ,2,3,0,0,2,1,2,2, ,1,26,2,10,3,1,1,1,9211, ,0,0,0,0,0,3, , ,
20,4,2016,1015,1222,22,4,2016,1015,1,2,21,0,0,0,1,29,3,1,1,2, ,1,2, ,10,0,0,0,0,0,2,2, ,2,30,2,10,1,1,1,2, ,1,0,0,0,0,0,3, , ,
24,4,2016,1015,1122,25,4,2016,1015,1,2,31,2,1,1,1,39,3,1,1,2, ,1,2, ,2,0,0,0,0,0,2,2, ,1,20,1,29,3,1,1,1,6111, ,0,0,0,0,0,3, , ,
13,4,2016,1017,1122,13,4,2016,1017,1,2,34,4,2,2,2,10,3,2,1,1,5212, ,2, ,2,0,0,0,0,0,2,2, ,1,36,1,29,3,2,1,1,8331, ,99,99,99,99,99,4,3,1,IJ
11,4,2016,1017,1122,13,4,2016,1017,1,2,35,0,0,0,2,10,3,2,1,1,9510, ,2, ,2,0,0,0,0,0,2,1,9,1,99,1,29,3,1,1,1,8331, ,99,99,99,99,99,4,3,1,IJN
18,4,2016,1017,1122,19,4,2016,1017,1,2,29,3,2,1,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,2,2, ,1,99,1,39,2,2,1,1,9211, ,99,99,99,99,99,4,3,1,IJK
19,4,2016,1017,2122,20,4,2016,1017,1,2,20,0,0,0,1,29,2,2,1,2, ,3,2, ,1,0,0,0,0,0,1,2, ,1,18,1,39,2,2,1,1,9211, ,99,99,99,99,99,4,3,1,IJ
19,4,2016,1017,1122,20,4,2016,1017,1,2,20,1,0,1,1,49,2,2,1,2, ,1,2, ,1,0,0,0,0,0,2,2, ,1,99,1,29,2,2,1,1,9211, ,99,99,99,99,99,4,3,1,IJ
17,4,2016,1017,2122,25,4,2016,1017,1,2,28,1,1,0,1,39,3,1,1,2, ,1,2, ,3,0,0,0,0,0,2,2, ,1,22,1,39,3,1,1,2, ,1,99,99,99,99,99,4,3,1,IJKM
17,4,2016,1017,2122,25,4,2016,1017,1,2,22,0,0,0,1,39,1,1,1,2, ,1,2, ,9,0,0,0,0,0,2,2, ,1,22,1,39,3,1,1,2, ,1,99,99,99,99,99,4,3,1,IJKM
24,4,2016,1017,2122,25,4,2016,1017,1,2,18,0,0,0,1,39,3,2,1,2, ,3,2, ,2,0,0,0,0,0,1,2, ,1,21,1,39,3,2,1,1,9211, ,99,99,99,99,99,4,3,1,IJ
11,4,2016,1017,1122,13,4,2016,1017,1,2,34,4,2,2,1,49,9,2,1,2, ,1,2, ,3,4,0,0,2,2,2,2, ,1,32,1,49,9,2,1,1,6111, ,0,0,0,0,0,3, , ,
17,4,2016,1017,1121,23,4,2016,1017,2,2,28,1,1,0,1,39,3,2,1,2, ,1,2, ,2,1,0,0,1,0,1,2, ,1,99,2,10,3,2,1,1,9211, ,0,0,0,0,0,3, , ,
8,4,2016,1018,1222,8,4,2016,1018,1,2,27,2,2,0,1,22,2,1,1,2, ,1,2, ,1,0,0,0,0,0,1,2, ,1,30,1,22,2,1,1,2, ,4,0,0,0,0,0,4,3,1,IJ
15,4,2016,1018,1222,15,4,2016,1018,1,2,35,1,1,0,1,22,2,1,1,2, ,1,2, ,1,0,0,0,0,0,1,2, ,1,39,1,22,2,1,1,1,9211, ,0,0,0,0,0,4,3,1,IJ
17,4,2016,1018,1122,18,4,2016,1018,1,2,27,2,0,2,1,46,2,6,1,2, ,1,2, ,1,0,0,0,0,0,1,2, ,1,26,1,46,2,6,1,1,9211, ,0,0,0,0,0,4,3,1,IJ
20,4,2016,1018,2122,21,4,2016,1018,1,2,25,0,0,0,2,10,2,6,1,2, ,1,2, ,9,0,0,0,0,0,2,2, ,1,30,2,10,1,6,1,1,9211, ,0,0,0,0,0,4,3,1,IJ
24,4,2016,1018,1222,25,4,2016,1018,1,2,41,3,2,1,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,1,2, ,1,39,2,10,2,1,1,1,9211, ,0,0,0,0,0,4,3,1,IJ
13,4,2016,1018,2122,13,4,2016,1018,1,2,99,0,0,0,1,39,3,6,1,2, ,1,2, ,2,5,0,0,2,3,1,1,3,1,99,1,29,3,6,1,1,9211, ,99,99,99,99,99,3, , ,
3,4,2016,1019,1122,4,4,2016,1019,1,2,16,0,0,0,1,24,3,6,1,2, ,1,2, ,2,0,0,0,0,0,1,2, ,1,27,1,23,3,6,1,1,9211, ,0,0,0,0,0,4,1,1,IJ
10,4,2016,1019,1222,11,4,2016,1019,1,2,25,2,1,1,2,10,3,1,1,2, ,1,2, ,1,0,0,0,0,0,2,2, ,1,29,1,26,3,1,1,1,9313, ,0,0,0,0,0,4,3,1,IJ
14,4,2016,1019,1122,15,4,2016,1019,1,2,23,2,0,2,1,26,3,2,1,2, ,1,2, ,2,0,0,0,0,0,2,2, ,1,28,1,26,3,2,1,1,9211, ,0,0,0,0,0,4,3,1,IJ
18,4,2016,1019,2122,19,4,2016,1019,1,2,23,2,1,1,2,10,9,6,1,2, ,1,2, ,3,0,0,0,0,0,1,1,3,1,28,2,10,9,6,1,1,9211, ,0,0,0,0,0,4,3,1,IJ
25,4,2016,1019,1222,26,4,2016,1019,1,2,43,6,3,3,1,23,2,2,1,2, ,1,2, ,1,0,0,0,0,0,1,2, ,1,45,1,21,2,2,1,1,4321, ,0,0,0,0,0,4,3,1,AIJ
25,4,2016,1019,1222,26,4,2016,1019,1,2,21,0,0,0,1,46,1,2,1,2, ,3,2, ,4,0,0,0,0,0,1,2, ,1,45,1,21,2,2,1,1,4321, ,0,0,0,0,0,4,3,1,AIJ
25,4,2016,1019,1222,26,4,2016,1019,1,2,11, , , ,1,25, ,2,1,2, ,3,2, ,4,0,0,0,0,0,1,2, ,1,45,1,21,2,2,1,1,4321, ,0,0,0,0,0,4,3,1,AIJ
26,4,2016,1019,2122,26,4,2016,1019,1,2,21,0,0,0,1,33,2,2,1,2, ,1,2, ,9,0,0,0,0,0,2,2, ,1,24,1,23,1,2,1,2, ,4,0,0,0,0,0,4,1,1,IJ
27,4,2016,1019,2122,28,4,2016,1019,1,2,40,1,0,1,1,23,3,2,1,2, ,1,2, ,2,0,0,0,0,0,2,2, ,1,37,1,21,3,4,1,1,7214, ,0,0,0,0,0,4,3,1,AIJ
28,4,2016,1019,1222,28,4,2016,1019,1,2,14,0,0,0,1,39,1,2,1,2, ,3,2, ,10,0,0,0,0,0,1,2, ,1,27,1,46,1,2,1,1,2341, ,0,0,0,0,0,4,3,1,IJ
28,4,2016,1019,2121,29,4,2016,1019,1,2,20,1,0,1,1,29,2,6,1,2, ,1,2, ,1,0,0,0,0,0,2,1,3,1,99,1,39,2,6,1,1,9211, ,1,0,1,0,0,3, , ,
22,3,2016,1020,1222,1,4,2016,1020,1,2,17,1,1,0,1,29,3,2,1,2, ,1,2, ,2,0,0,0,0,0,1,2, ,1,48,1,29,3,2,1,1,9211, ,99,99,99,99,99,3, , ,
1,4,2016,1021,1222,1,4,2016,1021,1,2,35,2,1,1,1,29,3,6,1,1,5249, ,2, ,2,0,0,0,0,0,1,1,3,1,36,1,29,3,6,1,1,6111, ,0,0,0,0,0,3, , ,
11,4,2016,1021,1222,11,4,2016,1021,1,2,37,0,0,0,1,29,2,6,1,2, ,1,2, ,10,0,0,0,0,0,1,1,3,2,40,1,29,3,6,1,2, ,1,0,0,0,0,0,3, , ,
27,4,2016,1021,1222,27,4,2016,1021,1,2,23,3,1,2,1,29,3,1,1,2, ,1,2, ,2,0,0,0,0,0,1,1,3,1,33,1,29,3,1,1,1,7115, ,0,0,0,0,0,3, , ,
7,2,2016,1501,2122,5,4,2016,1501,1,2,45,99,99,99,1,49,2,2,1,2, ,1,2, ,1,0,0,0,0,0,1,2, ,1,39,1,26,2,2,1,1,6111, ,0,0,0,0,0,3, , ,
9,4,2016,1501,1122,10,4,2016,1501,1,2,36,2,2,0,1,39,2,1,1,2, ,1,2, ,1,2,0,0,2,0,2,2, ,1,37,1,39,2,1,1,1,9998, ,0,0,0,0,0,3, , ,
10,4,2016,1501,2122,10,4,2016,1501,1,2,20,99,99,99,1,39,9,2,1,2, ,1,2, ,2,0,0,0,0,0,1,2, ,1,23,1,26,9,1,1,1,7512, ,0,0,0,0,0,3, , ,
16,4,2016,1501,2122,16,4,2016,1501,1,2,26,99,99,99,1,49,9,1,1,1,9998, ,2, ,2,0,0,0,0,0,1,2, ,1,27,1,49,9,2,1,1,4311, ,0,0,0,0,0,3, , ,
18,4,2016,1501,1222,18,4,2016,1501,1,2,33,1,1,0,1,39,9,1,1,2, ,1,2, ,2,1,0,0,1,0,1,2, ,1,33,1,26,9,2,1,1,7231, ,0,0,0,0,0,3, , ,
22,4,2016,1501,2122,22,4,2016,1501,1,2,46,1,0,1,1,39,2,1,1,2, ,1,2, ,1,0,0,0,0,0,1,2, ,1,38,1,49,2,1,9,1,2341, ,0,0,0,0,0,3, , ,
25,4,2016,1501,2122,25,4,2016,1501,1,2,52,1,1,0,1,26,2,2,1,2, ,1,2, ,1,0,0,0,0,0,1,2, ,1,55,1,26,2,2,9,1,9313, ,0,0,0,0,0,3, , ,
27,4,2016,1501,2122,27,4,2016,1501,1,2,37,99,99,99,1,26,9,1,1,2, ,1,2, ,2,0,0,0,0,0,1,2, ,1,43,1,59,2,1,1,1,8332, ,0,0,0,0,0,3, , ,
27,4,2016,1501,2122,28,4,2016,1501,1,2,30,99,99,99,1,39,9,2,1,2, ,1,2, ,2,0,0,0,0,0,1,2, ,1,35,1,29,9,2,1,1,9211, ,0,0,0,0,0,3, , ,
29,4,2016,1501,1222,29,4,2016,1501,1,2,25,99,99,99,1,49,9,1,1,2, ,1,2, ,2,0,0,0,0,0,2,2, ,1,32,1,29,9,2,1,1,9211, ,0,0,0,0,0,3, , ,
30,4,2016,1501,2122,30,4,2016,1501,1,1,22,2,1,1,1,49,9,1,1,2, ,3,2, ,2,0,0,0,0,0,2,2, ,2,21,1,33,9,2,1,2, ,1,0,0,0,0,0,3, , ,
2,4,2016,1502,1222,2,4,2016,1502,1,2,24,99,99,99,2,10,2,2,1,2, ,1,2, ,1,99,99,99,99,99,2,2, ,1,31,2,10,2,2,1,9, , ,99,99,99,99,99,3, , ,
3,4,2016,1502,1222,4,4,2016,1502,1,2,19,99,99,99,1,99,3,2,1,2, ,1,2, ,2,99,99,99,99,99,2,2, ,1,99,9,99,3,2,1,9, , ,99,99,99,99,99,3, , ,
2,4,2016,1502,1222,5,4,2016,1502,1,2,21,99,99,99,1,99,9,2,1,2, ,1,2, ,2,99,99,99,99,99,1,2, ,1,99,9,99,9,2,1,9, , ,99,99,99,99,99,3, , ,
7,4,2016,1502,1222,7,4,2016,1502,1,2,23,99,99,99,2,10,2,2,1,2, ,1,2, ,1,2,0,0,2,0,2,2, ,1,99,9,99,2,2,1,9, , ,99,99,99,99,99,3, , ,
10,4,2016,1502,1222,10,4,2016,1502,1,2,24,3,1,2,2,10,3,2,1,2, ,1,2, ,2,99,99,99,99,99,1,2, ,1,99,9,99,3,2,1,9, , ,99,99,99,99,99,3, , ,
4,4,2016,1503,1122,4,4,2016,1503,1,2,28,1,1,0,1,31,2,1,1,2, ,1,2, ,1,99,99,99,99,99,2,2, ,1,28,1,32,2,1,1,1,6121, ,99,99,99,99,99,4,3,1,CFIJ
99,99,9999,1503,1222,4,4,2016,1503,1,2,99,5,2,3,1,29,2,6,1,2, ,1,2, ,9,1,0,1,0,0,2,2, ,1,45,1,29,1,6,1,1,6111, ,5,0,0,5,0,4,3,1,IJ
99,99,9999,1503,2122,5,4,2016,1503,1,2,99,99,99,99,1,49,2,6,1,2, ,1,2, ,1,3,0,0,2,1,2,2, ,1,38,2,10,2,6,1,1,7112, ,99,99,99,99,99,4,3,1,ACFIJ
1,4,2016,1506,1222,5,4,2016,1503,1,2,22,2,1,1,1,49,3,6,1,2, ,1,2, ,2,3,0,0,1,2,9,2, ,1,99,1,29,3,6,1,1,6111, ,99,99,99,99,99,4,3,1,CFIJ
4,4,2016,1503,1222,5,4,2016,1503,1,2,30,5,3,2,2,10,2,6,1,2, ,1,9, ,2,5,0,0,3,2,2,2, ,1,99,2,10,2,6,1,1,9211, ,99,99,99,99,99,4,3,1,CFIJ
5,4,2016,1503,1122,5,4,2016,1503,1,2,35,2,2,0,1,26,2,2,1,2, ,1,2, ,1,99,99,99,99,99,2,2, ,1,30,1,26,2,2,1,1,8322, ,99,99,99,99,99,4,3,1,CFIJ
5,4,2016,1503,2121,5,4,2016,1503,1,1,58,2,1,1,1,39,2,2,1,1,6111, ,2, ,10,99,99,99,99,99,2,2, ,1,40,1,39,2,2,1,1,6111, ,99,99,99,99,99,4,1,1,CIJ
8,4,2016,1503,1222,11,4,2016,1503,1,2,19,99,99,99,1,49,2,5,9,2, ,1,2, ,1,99,99,99,99,99,2,2, ,1,25,1,49,2,6,1,1,5412, ,99,99,99,99,99,4,3,1,CIJ
10,4,2016,1503,1222,11,4,2016,1503,1,2,30,99,99,99,1,39,9,6,2,1,9520, ,2, ,2,99,99,99,99,99,1,2, ,1,99,1,29,9,6,1,1,6111, ,99,99,99,99,99,4,3,1,IJ
11,4,2016,1503,1222,11,4,2016,1503,1,2,43,99,99,99,1,29,2,6,1,2, ,1,2, ,1,99,99,99,99,99,1,2, ,1,99,1,29,2,6,1,1,5112, ,99,99,99,99,99,4,3,1,ACFIJ
13,4,2016,1503,1122,18,4,2016,1503,1,2,23,1,1,0,1,33,2,6,1,2, ,1,2, ,1,99,99,99,99,99,1,2, ,1,26,1,49,2,6,1,1,9999, ,99,99,99,99,99,4,3,1,ACFIJ
18,4,2016,1503,1122,18,4,2016,1503,1,2,44,4,2,2,1,22,2,2,1,2, ,1,2, ,1,1,0,0,1,0,2,2, ,1,50,1,23,2,2,1,1,8153, ,99,99,99,99,99,4,3,1,CIJ
21,4,2016,1503,2122,21,4,2016,1503,1,2,52,4,2,2,1,21,2,6,1,2, ,1,2, ,1,99,99,99,99,99,9,2, ,1,55,2,10,2,6,1,1,9211, ,99,99,99,99,99,4,3,1,ACIJ
22,4,2016,1503,1222,22,4,2016,1503,1,2,24,2,2,0,1,29,9,2,1,2, ,1,2, ,2,99,99,99,99,99,1,2, ,1,26,1,29,9,2,1,1,6111, ,99,99,99,99,99,4,3,1,ACFIJ
26,4,2016,1503,1222,26,4,2016,1503,1,2,38,99,99,99,1,29,2,6,1,2, ,1,2, ,1,99,99,99,99,99,1,2, ,1,40,1,29,2,6,1,1,6111, ,99,99,99,99,99,4,3,1,ACIJ
25,4,2016,1503,1222,27,4,2016,1603,1,2,24,2,1,1,1,29,2,6,1,2, ,1,2, ,2,2,0,0,1,1,2,2, ,1,25,1,29,2,6,1,1,6111, ,99,99,99,99,99,4,1,1,Z
4,4,2016,1503,2122,4,4,2016,1503,1,1,37,2,1,1,1,46,2,2,1,1,2342, ,2, ,1,0,0,0,0,0,2,2, ,2,22,1,33,2,2,1,2, ,1,99,99,99,99,99,3, , ,
2,4,2016,1503,2122,5,4,2016,1503,2,1,10, , , ,1,23, ,2,1,2, ,3,2, ,4,1,0,1,0,0,2,2, ,1,35,1,33,2,2,1,1,6111, ,99,99,99,99,99,3, , ,
6,4,2016,1503,2122,7,4,2016,1503,1,1,25,1,1,0,1,26,2,2,1,1,6111, ,2, ,1,0,0,0,0,0,2,2, ,2,25,1,26,2,2,1,2, ,1,0,0,0,0,0,3, , ,
4,4,2016,1503,2122,8,4,2016,1503,1,1,34,2,1,1,1,33,2,2,1,1,9998, ,2, ,1,2,0,0,1,1,2,2, ,2,27,1,26,2,2,1,2, ,1,0,0,0,0,0,3, , ,
9,4,2016,1503,2122,11,4,2016,1503,1,1,22,1,1,0,1,24,2,2,1,1,6111, ,2, ,1,0,0,0,0,0,2,2, ,2,21,1,23,2,2,1,2, ,1,0,0,0,0,0,3, , ,
11,4,2016,1503,2121,11,4,2016,1503,1,2,84,3,1,2,2,10,2,2,1,2, ,1,1,1,8,0,0,0,0,0,1,2, ,2,48,2,10,2,2,1,2, ,1,0,0,0,0,0,3, , ,
16,11,2015,1503,2122,12,4,2016,1503,1,1,46,1,0,1,1,26,2,2,1,1,6111, ,2, ,1,0,0,0,0,0,2,2, ,2,40,1,26,2,2,1,2, ,1,0,0,0,0,0,3, , ,
2,4,2016,1504,1122,4,4,2016,1504,2,2,2, , , , , , ,6,1, , , ,2, ,4,99,99,99,99,99,2,2, ,1,22,1,99,9,6,1,9, , ,99,99,99,99,99,4,3,1,IJ
2,4,2016,1504,1122,4,4,2016,1504,1,2,19,99,99,99,1,29,9,6,1,2, ,1,2, ,2,99,99,99,99,99,2,2, ,1,22,9,99,9,6,1,9, , ,99,99,99,99,99,4,3,1,IJ
3,4,2016,1504,1122,4,4,2016,1504,1,2,23,99,99,99,1,29,1,6,1,2, ,1,2, ,9,99,99,99,99,99,1,2, ,1,99,9,99,9,6,1,9, , ,99,99,99,99,99,4,3,1,IJ
3,4,2016,1504,1122,4,4,2016,1504,2,2,2, , , , , , ,6,1, , , ,2, ,10,99,99,99,99,99,1,2, ,1,99,9,99,9,6,1,9, , ,99,99,99,99,99,4,3,1,IJ
26,3,2016,1504,2122,5,4,2016,1504,1,2,36,99,99,99,1,29,2,6,1,2, ,1,2, ,8,1,0,1,0,0,2,2, ,1,21,9,99,9,6,1,1,9313, ,99,99,99,99,99,4,3,1,AIJ
2,4,2016,1504,2121,6,4,2016,1504,1,2,49,99,99,99,2,10,2,2,1,2, ,1,2, ,6,99,99,99,99,99,2,2, ,1,30,9,99,9,6,1,9, , ,99,99,99,99,99,4,3,1,AIJ
12,1,2015,1504,1122,13,4,2016,1504,1,2,15,0,0,0,2,10,9,6,1,2, ,1,2, ,3,0,0,0,0,0,2,2, ,1,24,9,99,9,6,1,1,9211, ,99,99,99,99,99,4,3,1,IJ
11,4,2016,1504,1122,13,4,2016,1504,1,2,39,99,99,99,2,10,2,6,1,2, ,1,2, ,6,99,99,99,99,99,2,2, ,1,99,9,99,2,6,1,9, , ,99,99,99,99,99,4,3,1,IJ
16,4,2016,1504,2122,18,4,2016,1504,1,2,25,0,0,0,1,29,9,6,1,2, ,1,2, ,3,0,0,0,0,0,1,2, ,1,26,1,29,9,6,1,1,6111, ,99,99,99,99,99,4,3,1,AIJ
5,3,2016,1504,2122,19,4,2016,1504,1,2,49,0,0,0,2,10,2,6,1,2, ,1,2, ,10,1,1,0,0,0,1,2, ,1,99,9,99,9,6,1,2, ,9,99,99,99,99,99,4,3,1,IJ
11,1,2014,1504,2122,19,4,2016,1504,1,2,47,99,99,99,2,10,2,6,1,2, ,1,2, ,1,0,0,0,0,0,1,2, ,1,99,9,99,2,6,1,9, , ,99,99,99,99,99,4,3,1,IJ
21,4,2016,1504,2122,21,4,2016,1504,1,2,45,0,0,0,1,29,2,6,1,2, ,1,2, ,1,0,0,0,0,0,2,2, ,1,99,9,99,2,6,1,9, , ,99,99,99,99,99,4,3,1,AIJ
23,4,2016,1504,1122,25,4,2016,1504,1,2,29,99,99,99,1,49,2,6,1,1,2341, ,2, ,1,99,99,99,99,99,2,2, ,1,27,1,49,2,6,1,1,2341, ,99,99,99,99,99,4,3,1,AIJ
23,4,2016,1504,1122,25,4,2016,1504,1,2,21,2,0,2,2,10,9,6,1,2, ,1,2, ,2,2,0,0,1,1,2,2, ,1,29,9,99,9,6,1,9, , ,99,99,99,99,99,4,3,1,IJ
23,4,2016,1504,2122,26,4,2016,1504,1,2,16,0,0,0,1,29,2,6,1,2, ,1,2, ,1,0,0,0,0,0,2,2, ,1,21,1,29,2,6,1,9, , ,99,99,99,99,99,4,3,1,IJ
28,4,2016,1504,2122,28,4,2016,1504,1,2,19,99,99,99,1,29,2,6,1,2, ,1,2, ,1,0,0,0,0,0,2,2, ,1,99,1,49,2,6,1,1,5412, ,99,99,99,99,99,4,3,1,IJ
12,4,2016,1504,2122,12,4,2016,1504,1,2,21,1,1,0,1,49,3,2,1,2, ,1,2, ,2,1,0,0,1,0,2,2, ,1,24,1,49,3,2,1,1,2341, ,99,99,99,99,99,3, , ,
16,4,2016,1504,2122,17,4,2016,1504,1,2,25,2,1,1,1,49,3,2,1,2, ,1,2, ,3,2,0,0,1,1,2,2, ,1,28,1,49,3,2,1,1,6111, ,99,99,99,99,99,3, , ,
4,4,2016,1505,1222,5,4,2016,1505,1,2,33,4,3,1,1,26,2,1,1,2, ,1,2, ,10,0,0,0,0,0,2,2, ,2,70,1,22,2,1,1,2, ,1,0,0,0,0,0,4,1,1,IJ
4,4,2016,1505,2122,5,4,2016,1505,1,2,70,4,3,1,1,22,2,1,1,2, ,1,2, ,9,0,0,0,0,0,2,2, ,2,33,1,26,2,1,1,2, ,1,0,0,0,0,0,4,1,1,IJ
7,4,2016,1505,2122,8,4,2016,1505,1,1,23,0,0,0,1,26,1,1,1,1,9998, ,2, ,4,0,0,0,0,0,2,2, ,1,61,1,23,2,1,1,1,6111, ,0,0,0,0,0,4,1,1,IJ
19,4,2016,1505,1222,20,4,2016,1505,1,1,32,99,99,99,1,46,2,1,1,1,2341, ,2, ,1,0,0,0,0,0,1,2, ,2,23,1,45,2,1,1,2, ,1,0,0,0,0,0,4,1,1,IJ
27,4,2016,1505,1122,27,4,2016,1505,2,1,15,0,0,0,1,26,1,1,1,2, ,3,2, ,9,2,0,0,2,0,2,2, ,1,25,1,26,1,1,1,1,6111, ,0,0,0,0,0,4,1,1,IJ
4,4,2016,1505,1122,4,4,2016,1505,1,2,33,99,99,99,1,29,2,1,1,2, ,1,2, ,1,99,99,99,99,99,2,1,3,1,40,1,29,2,1,1,1,5212, ,1,0,1,0,0,3, , ,
15,4,2016,1506,1122,18,4,2016,1506,1,2,22,99,99,99,1,24,1,6,1,2, ,1,2, ,10,1,0,1,0,0,2,2, ,2,41,1,23,1,6,1,2, ,1,99,99,99,99,99,4,1,1,IJ
15,1,2016,1506,1122,18,4,2016,1506,1,2,18,99,99,99,1,26,1,6,1,2, ,1,2, ,10,1,0,1,0,0,2,2, ,2,24,1,26,1,6,1,2, ,1,0,0,0,0,0,4,1,1,IJ
11,4,2016,1507,1222,11,4,2016,1507,1,2,26,0,0,0,1,29,2,1,1,2, ,1,2, ,10,99,99,99,99,99,2,2, ,1,99,9,99,2,1,1,9, , ,99,99,99,99,99,3, , ,
31,3,2016,1508,1122,2,4,2016,1508,1,1,45,5,5,0,1,26,2,6,1,1,3431, ,2, ,1,5,0,0,5,0,2,2, ,2,32,1,23,2,6,1,1,5249, ,0,0,0,0,0,4,1,1,I
4,4,2016,1508,2122,4,4,2016,1508,1,1,55,99,99,99,2,10,9,6,1,1,9211, ,2, ,2,0,0,0,0,0,2,2, ,2,50,1,23,2,6,1,2, ,1,0,0,0,0,0,4,1,1,I
8,4,2016,1508,2122,8,4,2016,1508,1,2,31,2,1,1,2,10,9,6,1,2, ,1,2, ,2,2,0,0,1,1,2,2, ,1,30,1,22,9,6,1,1,4214, ,99,99,99,99,99,4,1,1,AIJK
11,4,2016,1508,1122,12,4,2016,1508,1,2,99,1,0,1,1,44,9,2,1,2, ,1,2, ,2,1,0,0,0,1,9,2, ,1,31,1,26,9,2,1,1,9211, ,0,0,0,0,0,4,1,1,Z
12,4,2016,1508,2122,14,4,2016,1508,1,2,57,10,3,7,2,10,2,6,1,2, ,1,2, ,6,1,0,1,0,0,2,2, ,2,40,2,10,1,6,1,2, ,1,1,1,0,0,0,4,1,1,IJ
22,4,2016,1508,1122,23,4,2016,1508,1,2,26,5,4,1,2,10,3,6,1,2, ,1,2, ,2,0,0,0,0,0,2,2, ,1,29,1,10,2,6,1,1,8331, ,0,0,0,0,0,4,1,1,I
27,4,2016,1508,2122,29,4,2016,1508,1,2,37,3,2,1,1,22,9,6,1,1,5120, ,2, ,3,0,0,0,0,0,1,2, ,1,40,1,31,9,6,1,1,9214, ,1,1,0,0,0,4,1,1,AIJ
8,2,2016,1801,2221,1,4,2016,1801,1,2,30,1,0,1,1,33,2,1,1,2, ,1,2, ,1,0,0,0,0,0,1,1,1,1,45,1,33,2,1,1,1,7231, ,0,0,0,0,0,1, , ,
